1000
0.001;0,12,2,3,18,5,6,7,8,9,10,11,1,13,14,15,4,19,16,17
0.002;1,12,2,3,18,5,10,7,8,9,6,14,0,13,15,11,4,19,16,17
0.003;1,12,13,3,15,5,10,7,8,9,6,14,0,18,19,11,4,2,16,17
0.004;1,12,13,3,15,5,10,7,8,9,18,4,0,6,11,19,14,2,17,16
0.005;1,12,13,6,15,5,10,7,4,9,18,8,0,3,19,2,14,11,17,16
0.006;6,12,13,1,15,5,10,7,4,9,3,0,16,18,19,2,14,11,17,8
0.007;2,12,13,1,15,5,10,7,4,17,3,0,9,18,19,6,14,8,16,11
0.008;2,12,13,1,15,5,19,7,4,17,3,0,8,18,6,10,14,9,11,16
0.009;2,12,13,1,15,3,19,7,4,17,0,11,8,18,6,10,16,9,5,14
0.01;2,12,13,1,15,3,16,7,0,17,4,8,5,18,6,10,19,9,11,14
0.011;2,12,15,1,14,3,16,7,17,5,4,8,0,18,6,10,19,9,11,13
0.012;2,12,15,4,14,3,16,7,17,19,1,8,5,13,6,10,0,9,11,18
0.013;2,12,1,4,19,3,16,7,17,9,15,8,10,13,6,5,0,14,11,18
0.014;2,12,1,4,19,3,17,7,16,13,15,6,10,9,8,5,14,0,11,18
0.015;2,12,1,4,5,7,17,16,3,18,15,6,10,9,8,19,14,0,11,13
0.016;2,5,1,4,12,13,7,16,19,18,15,6,10,9,8,3,14,0,11,17
0.017;1,5,2,3,12,13,7,16,19,18,15,6,17,9,8,4,0,14,11,10
0.018;1,5,2,3,13,12,7,16,19,0,15,6,17,9,11,4,18,14,10,8
0.019;1,5,2,3,13,12,8,16,19,0,9,6,17,4,11,15,10,14,18,7
0.02;1,5,14,3,13,12,8,16,6,0,9,19,17,4,11,7,15,2,18,10
0.021;2,5,14,3,13,12,8,16,6,0,9,19,1,10,11,7,15,17,4,18
0.022;2,14,5,3,12,13,8,15,6,0,9,1,19,10,11,7,16,17,4,18
0.023;19,4,15,3,12,13,8,5,6,0,9,1,2,10,11,14,16,17,7,18
0.024;19,4,15,7,12,13,8,10,16,0,9,1,2,5,11,14,6,18,3,17
0.025;3,4,15,7,12,13,8,6,5,0,9,1,2,16,19,14,10,18,11,17
0.026;3,4,15,1,18,13,8,6,5,0,9,16,2,7,19,14,10,17,11,12
0.027;3,13,15,9,18,4,8,6,5,7,1,16,0,2,19,14,10,17,11,12
0.028;3,13,15,12,18,4,8,0,5,7,1,16,6,2,19,14,11,17,9,10
0.029;3,13,15,12,18,4,8,0,5,19,1,6,11,2,7,14,16,17,10,9
0.03;3,13,15,16,10,4,8,0,5,19,2,6,11,18,7,14,12,17,1,9
0.031;12,13,15,16,10,9,8,4,5,19,14,6,11,18,7,2,3,17,1,0
0.032;12,13,7,16,18,9,8,4,5,19,2,6,11,10,15,14,3,17,0,1
0.033;12,13,7,16,18,9,8,14,2,19,5,6,11,4,15,10,3,1,0,17
0.034;0,13,7,6,18,17,8,14,2,19,5,16,11,3,15,10,4,1,12,9
0.035;0,13,7,6,18,2,5,14,17,19,8,16,1,3,15,10,4,12,11,9
0.036;0,14,7,6,18,2,5,13,17,19,8,3,1,11,15,10,4,16,12,9
0.037;13,14,7,6,18,2,5,11,17,0,8,3,1,10,15,19,4,16,12,9
0.038;13,6,7,14,18,2,5,11,8,0,17,15,1,10,3,19,12,16,4,9
0.039;13,6,7,14,18,2,3,11,12,0,17,8,1,4,5,19,15,16,10,9
0.04;13,6,7,14,4,2,3,11,18,19,17,8,12,1,5,0,15,16,10,9
0.041;13,6,7,14,4,18,3,11,2,16,17,8,12,1,5,0,19,10,15,9
0.042;13,6,7,14,4,18,3,11,2,8,16,17,12,1,9,0,5,10,15,19
0.043;5,6,16,14,17,18,3,11,4,8,7,2,12,1,9,0,13,10,15,19
0.044;14,6,16,5,17,18,3,11,4,19,7,2,12,10,9,0,15,1,13,8
0.045;14,6,17,5,16,18,3,11,4,2,12,19,0,10,9,7,15,1,13,8
0.046;14,6,15,5,16,18,3,8,4,2,12,1,0,10,9,7,13,19,17,11
0.047;14,6,18,5,16,2,3,8,10,15,12,1,0,11,9,7,13,19,17,4
0.048;14,9,18,5,16,2,3,8,10,1,17,15,0,11,4,7,13,19,12,6
0.049;14,9,18,5,16,2,3,8,10,1,17,15,0,11,7,4,12,13,6,19
0.05;14,9,18,5,16,2,3,8,17,1,7,15,0,11,10,19,13,12,6,4
0.0509;14,9,18,5,16,2,3,8,17,4,13,11,0,15,10,6,7,12,19,1
0.0519;12,16,18,5,9,2,3,8,17,4,13,11,0,15,10,7,6,14,1,19
0.0529;12,16,18,13,9,2,10,0,17,4,5,11,8,1,3,7,6,14,15,19
0.0539;12,19,6,13,9,2,10,8,17,4,5,11,0,1,3,7,18,14,16,15
0.0549;12,19,6,4,13,2,10,8,17,9,5,14,0,1,3,7,18,11,15,16
0.0559;12,19,6,4,13,2,10,8,17,16,5,15,0,1,3,9,18,11,7,14
0.0569;12,19,6,4,5,2,10,7,17,16,13,15,14,1,3,9,18,0,8,11
0.0579;12,19,6,2,5,4,10,16,17,7,13,15,14,1,3,18,9,0,11,8
0.0589;12,19,17,2,5,4,10,16,6,7,13,15,8,1,3,18,9,11,14,0
0.0599;12,19,17,1,15,4,13,16,6,7,10,5,8,2,3,18,9,14,11,0
0.0609;12,19,6,1,15,3,13,16,17,18,10,0,8,2,4,7,9,14,11,5
0.0619;16,19,6,1,15,18,13,12,17,3,9,0,8,2,10,7,4,14,11,5
0.0629;16,19,6,1,11,18,4,12,17,3,7,0,8,2,10,9,13,14,5,15
0.0639;16,5,6,1,11,15,4,12,17,3,7,0,10,2,8,9,18,14,19,13
0.0649;16,5,2,1,11,15,4,12,17,3,8,6,10,0,18,9,7,14,19,13
0.0659;4,5,2,6,11,15,14,12,17,3,7,1,10,0,18,9,8,16,19,13
0.0669;4,5,2,6,11,15,17,12,14,0,16,1,10,3,18,9,8,13,19,7
0.0679;6,5,2,4,15,11,17,12,14,0,16,1,10,7,18,9,8,19,13,3
0.0689;6,14,2,11,15,4,17,12,5,0,3,1,10,7,18,9,8,19,16,13
0.0699;6,14,2,15,11,4,17,12,5,7,3,1,10,0,18,9,16,19,13,8
0.0709;6,14,2,15,11,4,17,0,5,18,3,1,9,12,7,8,16,19,13,10
0.0719;6,14,2,15,11,4,5,0,10,1,3,18,9,12,17,8,16,19,13,7
0.0729;6,14,11,15,19,4,7,0,10,1,3,18,9,12,17,5,16,2,13,8
0.0739;16,14,11,15,19,4,12,0,10,1,3,13,9,7,17,5,6,8,18,2
0.0749;14,16,11,15,19,4,12,0,10,1,3,13,8,7,6,5,2,9,18,17
0.0759;14,16,11,15,6,4,12,0,10,1,3,13,8,17,7,5,2,9,19,18
0.0769;4,16,18,5,6,14,12,17,10,1,3,13,8,0,7,15,2,9,19,11
0.0779;6,16,5,18,9,14,12,17,10,1,3,7,8,0,13,15,2,4,19,11
0.0789;6,17,5,14,9,18,12,8,10,1,3,7,16,0,11,15,2,4,19,13
0.0799;6,17,5,14,9,3,12,8,1,15,18,11,16,0,7,10,2,4,19,13
0.0809;6,17,5,14,9,1,15,8,3,12,18,11,16,19,7,13,2,4,0,10
0.0819;6,17,5,14,9,1,15,18,3,16,8,12,11,19,7,13,2,4,10,0
0.0829;2,16,5,14,9,1,15,18,11,0,8,12,3,19,7,13,6,4,10,17
0.0839;2,18,5,14,9,7,15,0,11,16,8,12,3,19,1,13,6,10,4,17
0.0849;2,18,5,3,9,7,15,0,6,16,8,12,14,4,1,13,11,17,19,10
0.0859;2,18,15,3,9,7,0,5,12,16,8,6,14,4,1,13,17,11,19,10
0.0869;2,18,15,3,9,6,0,5,12,7,8,13,14,4,1,16,19,11,17,10
0.0879;2,6,15,3,9,18,0,5,14,7,8,13,12,4,10,16,19,17,11,1
0.0889;2,6,15,17,9,13,0,11,14,7,8,18,12,4,10,16,19,1,5,3
0.0899;2,0,15,17,9,13,4,11,14,7,8,18,1,6,5,16,19,12,10,3
0.0909;2,0,7,17,18,13,4,11,14,10,8,9,1,6,5,16,19,3,15,12
0.0919;2,0,7,17,18,13,4,11,12,6,8,3,1,10,5,19,16,9,15,14
0.0929;2,0,3,4,18,13,17,11,6,12,8,7,1,10,19,5,16,9,15,14
0.0939;2,10,3,18,19,13,17,11,6,12,8,9,1,0,4,5,16,7,15,14
0.0949;2,10,16,18,19,13,17,11,6,12,8,9,1,0,4,7,14,3,15,5
0.0959;2,10,4,18,19,7,17,11,6,5,8,9,0,1,16,13,14,3,15,12
0.0969;9,10,4,18,19,16,17,11,6,5,8,2,0,1,12,14,13,3,15,7
0.0979;9,10,4,18,3,16,17,11,5,6,8,2,14,1,12,0,13,7,15,19
0.0989;9,19,12,18,16,3,17,11,5,6,8,2,14,1,10,0,13,7,15,4
0.0999;9,1,11,3,16,18,17,12,5,6,8,15,14,19,10,0,13,7,2,4
0.1009;9,13,7,3,16,18,17,12,5,6,11,15,14,19,10,0,1,4,2,8
0.1019;9,13,7,3,0,17,18,12,5,6,11,15,14,19,2,16,1,10,4,8
0.1029;9,13,1,3,16,17,18,4,5,6,11,15,14,19,2,0,7,10,8,12
0.1039;14,13,1,4,16,17,18,3,11,6,5,15,9,19,2,0,7,10,12,8
0.1049;14,15,2,4,16,12,18,3,11,6,5,13,9,19,7,0,1,10,17,8
0.1059;14,15,2,19,3,12,18,16,11,6,5,13,9,4,1,0,8,10,17,7
0.1069;14,15,2,19,4,18,12,16,11,8,5,13,9,3,1,0,17,10,6,7
0.1079;14,15,2,19,4,18,8,13,11,12,5,16,10,3,1,0,6,9,17,7
0.1089;14,15,10,19,4,18,8,13,11,7,5,1,3,2,16,0,6,9,17,12
0.1099;14,15,10,0,6,18,8,19,7,11,5,1,3,2,16,13,4,9,17,12
0.1109;14,15,10,0,6,18,8,19,7,11,5,1,3,4,13,16,9,12,17,2
0.1119;14,15,10,0,6,18,8,19,16,11,5,12,9,4,13,7,3,1,2,17
0.1129;14,15,10,4,6,18,13,16,19,11,5,12,2,0,8,7,3,1,9,17
0.1139;14,15,10,4,18,6,19,16,13,17,5,12,2,0,8,7,11,1,9,3
0.1149;14,15,10,4,18,6,19,5,13,17,3,12,2,0,8,1,7,11,9,16
0.1159;14,15,10,4,19,7,17,5,13,18,3,12,2,0,16,1,6,11,9,8
0.1169;16,15,10,4,19,7,14,5,13,18,3,2,8,0,17,1,6,11,9,12
0.1179;16,15,10,4,14,11,0,5,13,18,3,2,8,7,17,1,6,19,9,12
0.1189;16,15,10,4,18,11,0,5,13,14,3,2,8,17,7,1,6,9,12,19
0.1199;16,15,10,0,18,11,4,14,13,5,3,2,1,17,7,8,6,19,12,9
0.1209;16,15,10,0,18,11,4,14,8,5,17,2,13,3,7,1,9,19,12,6
0.1219;16,15,10,0,17,11,18,14,8,5,4,3,2,13,7,1,9,19,12,6
0.1229;16,15,1,0,9,11,18,14,8,2,4,3,5,13,7,12,17,19,10,6
0.1239;16,15,1,11,9,0,18,14,8,13,7,4,5,2,3,12,17,19,10,6
0.1249;16,15,1,11,9,0,18,6,8,2,7,4,13,5,14,12,17,19,10,3
0.1259;5,15,1,11,9,16,8,6,18,14,7,4,13,0,2,12,17,19,10,3
0.1269;5,2,1,11,9,16,8,6,18,14,7,4,12,0,15,19,17,3,10,13
0.1279;14,2,1,12,18,16,8,6,9,5,7,4,11,0,15,19,17,10,3,13
0.1289;16,2,1,12,14,18,11,6,17,5,7,4,8,0,15,19,9,10,3,13
0.1299;16,2,1,12,4,18,11,6,10,19,7,14,8,0,15,5,9,17,13,3
0.1309;16,2,1,6,4,18,11,12,10,19,7,13,8,0,15,5,9,14,3,17
